time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_mm,actuator_setpoint_mm,motor_cmd
20.205,0.5017,0.7071,0.2054,-0.036,33.321,49.99908447265625,213
20.255,0.4998,0.7071,0.2073,-0.036,34.322,49.99908447265625,189
20.305,0.4986,0.7071,0.2085,-0.028,35.153,49.99908447265625,189
20.355,0.497,0.7071,0.2101,-0.032,35.702,49.99908447265625,201
20.405,0.4954,0.7071,0.2117,-0.032,36.716,49.99908447265625,201
20.455,0.4928,0.7071,0.2143,-0.032,37.228,49.99908447265625,195
20.505,0.4914,0.7071,0.2157,-0.032,39.121,49.99908447265625,195
20.555,0.4898,0.7071,0.2173,-0.032,38.632,49.99908447265625,189
20.605,0.4885,0.7071,0.2186,-0.032,39.194,49.99908447265625,178
20.655,0.4872,0.7071,0.2199,-0.032,39.585,49.99908447265625,178
20.705,0.4856,0.7071,0.2215,-0.032,40.085,48.11676025390625,188
20.755,0.4842,0.7071,0.2229,-0.032,40.488,23.64654541015625,188
20.805,0.4823,0.7071,0.2248,-0.032,41.392,20.0,176
20.855,0.4816,0.7071,0.2255,-0.028,41.77,20.0,-184
20.905,0.48,0.7071,0.2271,-0.028,42.027,20.0,-184
20.955,0.4793,0.7071,0.2278,-0.028,40.574,20.0,-209
21.005,0.4793,0.7071,0.2278,-0.026,40.073,20.0,-209
21.055,0.4793,0.7071,0.2278,-0.026,38.657,20.0,-198
21.105,0.4793,0.7071,0.2278,-0.014,38.559,20.0,-199
21.155,0.4793,0.7071,0.2278,-0.014,37.228,20.0,-199
21.205,0.4793,0.7071,0.2278,0.0,36.593,20.0,-193
21.255,0.4793,0.7071,0.2278,0.0,35.775,20.0,-193
21.305,0.4793,0.7071,0.2278,0.0,35.385,20.0,-185
21.355,0.4799,0.7071,0.2272,0.0,34.493,20.0,-186
21.405,0.4817,0.7071,0.2254,0.0,34.286,20.0,-186
21.455,0.483,0.7071,0.2241,0.0,33.382,20.0,-182
21.505,0.485,0.7071,0.2221,0.0,32.747,20.0,-182
21.555,0.4865,0.7071,0.2206,0.012,32.137,20.0,-180
21.605,0.4886,0.7071,0.2185,0.026,31.245,20.0,-180
21.655,0.491,0.7071,0.2161,0.03,31.001,20.0,-176
21.705,0.4941,0.7071,0.213,0.036,30.745,20.0,-176
21.755,0.4964,0.7071,0.2107,0.04,30.11,20.0,-173
21.805,0.5,0.7071,0.2071,0.042,30.549,20.0,-173
21.855,0.5031,0.7071,0.204,0.046,29.438,20.0,-172
21.905,0.5052,0.7071,0.2019,0.046,29.231,20.0,-172
21.955,0.5092,0.7071,0.1979,0.048,28.352,20.0,-170
22.005,0.5119,0.7071,0.1952,0.054,28.547,20.0,-170
22.057,0.5149,0.7071,0.1922,0.0577,28.681,20.0,-166
22.106,0.5184,0.7071,0.1887,0.062,27.607,20.0,-172
22.156,0.5217,0.7071,0.1854,0.062,27.46,20.0,-172
22.206,0.5253,0.7071,0.1818,0.066,27.216,20.0,-165
22.256,0.5282,0.7071,0.1789,0.062,26.532,20.0,-165
22.306,0.5308,0.7071,0.1763,0.058,26.923,20.0,-166
22.356,0.5338,0.7071,0.1733,0.06,26.044,20.0,-161
22.406,0.5367,0.7071,0.1704,0.058,26.044,20.0,-161
22.456,0.5399,0.7071,0.1672,0.06,25.702,20.0,-162
22.506,0.5425,0.7071,0.1646,0.06,25.629,20.0,-162
22.556,0.5452,0.7071,0.1619,0.058,25.018,20.0,-162
22.606,0.5481,0.7071,0.159,0.058,24.835,20.0,-162
22.656,0.5496,0.7071,0.1575,0.058,24.139,20.0,-158
22.706,0.552,0.7071,0.1551,0.054,24.347,20.0,-158
22.756,0.5549,0.7071,0.1522,0.058,23.785,20.0,-155
22.806,0.5569,0.7071,0.1502,0.054,23.919,20.0,-155
22.856,0.5597,0.7071,0.1474,0.054,23.578,20.0,-156
22.906,0.562,0.7071,0.1451,0.052,23.358,20.0,-156
22.956,0.5651,0.7071,0.142,0.054,23.297,20.0,-156
23.006,0.5664,0.7071,0.1407,0.048,23.175,20.0,-156
23.056,0.5691,0.7071,0.138,0.048,23.004,20.0,-155
23.106,0.5714,0.7071,0.1357,0.048,22.943,20.0,-155
23.156,0.5743,0.7071,0.1328,0.054,22.613,20.0,-155
23.206,0.5762,0.7071,0.1309,0.046,22.515,20.0,-154
23.256,0.5793,0.7071,0.1278,0.054,22.369,20.0,-154
23.306,0.5809,0.7071,0.1262,0.046,22.271,20.0,-152
23.356,0.5832,0.7071,0.1239,0.046,22.161,20.0,-152
23.406,0.5855,0.7071,0.1216,0.046,22.186,20.0,-152
23.456,0.5876,0.7071,0.1195,0.046,22.076,20.0,-152
23.506,0.5895,0.7071,0.1176,0.046,21.978,20.0,-152
23.556,0.5919,0.7071,0.1152,0.046,21.844,20.0,-152
23.606,0.594,0.7071,0.1131,0.042,21.636,20.0,-151
23.656,0.5961,0.7071,0.111,0.042,21.563,20.0,-151
23.706,0.598,0.7071,0.1091,0.042,21.612,20.0,-150
23.756,0.5999,0.7071,0.1072,0.042,21.319,20.0,-150
23.806,0.6014,0.7071,0.1057,0.042,21.465,20.0,-151
23.856,0.6029,0.7071,0.1042,0.038,21.294,20.0,-151
23.906,0.6056,0.7071,0.1015,0.038,21.197,20.0,-150
23.956,0.6067,0.7071,0.1004,0.038,21.111,20.0,-150
24.006,0.6087,0.7071,0.0984,0.038,20.965,20.0,-149
24.058,0.6103,0.7071,0.0968,0.038,20.842,20.0,-149
24.107,0.611,0.7071,0.0961,0.0308,20.891,20.0,-149
24.157,0.6124,0.7071,0.0947,0.03,20.94,20.0,-147
24.207,0.6141,0.7071,0.093,0.03,20.72,20.0,-147
24.257,0.6154,0.7071,0.0917,0.03,20.916,20.0,-149
24.307,0.6163,0.7071,0.0908,0.028,20.916,20.0,-149
24.357,0.6184,0.7071,0.0887,0.028,21.013,20.0,-149
24.407,0.6191,0.7071,0.088,0.028,20.794,20.0,-149
24.457,0.6199,0.7071,0.0872,0.026,20.916,20.0,-150
24.507,0.6211,0.7071,0.086,0.024,20.781,20.0,-150
24.557,0.6221,0.7071,0.085,0.024,20.672,20.0,-149
24.607,0.6232,0.7071,0.0839,0.022,20.549,20.0,-148
24.657,0.6239,0.7071,0.0832,0.02,20.794,20.0,-148
24.707,0.6255,0.7071,0.0816,0.02,20.623,20.0,-147
24.757,0.6259,0.7071,0.0812,0.02,20.696,20.0,-147
24.807,0.6265,0.7071,0.0806,0.016,21.966,20.0,-148
24.857,0.6271,0.7071,0.08,0.016,20.513,20.0,-148
24.907,0.6276,0.7071,0.0795,0.014,20.794,20.0,-158
24.957,0.6282,0.7071,0.0789,0.012,20.501,20.0,-158
25.007,0.6296,0.7071,0.0775,0.012,20.208,20.0,-145
25.057,0.6298,0.7071,0.0773,0.012,20.232,20.0,-146
25.107,0.6299,0.7071,0.0772,0.012,20.72,20.0,-146
25.157,0.6312,0.7071,0.0759,0.012,20.281,20.0,-146
25.207,0.6313,0.7071,0.0758,0.012,19.988,20.0,-146
25.257,0.6315,0.7071,0.0756,0.01,20.342,20.0,-147
25.307,0.632,0.7071,0.0751,0.01,19.853,20.0,-144
25.357,0.6324,0.7071,0.0747,0.008,20.159,20.0,-144
25.407,0.6324,0.7071,0.0747,0.004,20.574,20.0,-145
25.457,0.6325,0.7071,0.0746,0.004,20.073,20.0,-145
25.507,0.6325,0.7071,0.0746,0.002,20.379,20.0,-151
25.557,0.6325,0.7071,0.0746,0.002,20.024,20.0,-144
25.607,0.6325,0.7071,0.0746,0.002,19.853,20.0,-144
25.657,0.6325,0.7071,0.0746,0.0,20.134,20.0,-146
25.707,0.6325,0.7071,0.0746,0.0,20.745,20.0,-146
25.757,0.6325,0.7071,0.0746,0.0,19.951,20.0,-147
25.807,0.6325,0.7071,0.0746,0.0,20.11,20.0,-152
25.857,0.6324,0.7071,0.0747,0.0,20.073,23.8818359375,-152
25.907,0.6322,0.7071,0.0749,0.0,19.683,41.763916015625,-144
25.957,0.6319,0.7071,0.0752,0.0,20.256,49.99908447265625,-144
26.007,0.6317,0.7071,0.0754,0.0,20.012,49.99908447265625,206
26.059,0.6315,0.7071,0.0756,-0.002,20.672,49.99908447265625,206
26.108,0.6311,0.7071,0.076,-0.0038,21.819,49.99908447265625,239
26.158,0.6311,0.7071,0.076,-0.0038,23.333,49.99908447265625,239
26.208,0.6301,0.7071,0.077,-0.004,25.226,49.99908447265625,231
26.258,0.63,0.7071,0.0771,-0.004,26.545,49.99908447265625,231
26.308,0.6286,0.7071,0.0785,-0.004,28.083,49.99908447265625,217
26.358,0.6285,0.7071,0.0786,-0.004,29.182,49.99908447265625,217
26.408,0.6281,0.7071,0.079,-0.004,30.757,49.99908447265625,208
26.458,0.6278,0.7071,0.0793,-0.006,31.758,49.99908447265625,208
26.508,0.627,0.7071,0.0801,-0.008,33.419,49.99908447265625,200
26.558,0.6264,0.7071,0.0807,-0.008,33.785,49.99908447265625,201
26.608,0.6257,0.7071,0.0814,-0.012,34.823,49.99908447265625,201
26.658,0.6249,0.7071,0.0822,-0.012,35.507,49.99908447265625,193
26.708,0.6239,0.7071,0.0832,-0.014,36.447,49.99908447265625,193
26.758,0.6233,0.7071,0.0838,-0.012,37.009,49.99908447265625,189
26.808,0.6224,0.7071,0.0847,-0.014,36.764,49.99908447265625,187
26.858,0.6215,0.7071,0.0856,-0.016,38.315,49.99908447265625,187
26.908,0.6209,0.7071,0.0862,-0.016,38.84,49.99908447265625,191
26.958,0.62,0.7071,0.0871,-0.016,39.487,49.99908447265625,191
27.008,0.6191,0.7071,0.088,-0.018,41.013,49.99908447265625,178
27.058,0.6186,0.7071,0.0885,-0.018,40.464,49.99908447265625,180
27.108,0.6182,0.7071,0.0889,-0.018,41.844,49.99908447265625,180
27.158,0.6182,0.7071,0.0889,-0.012,41.38,49.99908447265625,177
27.208,0.6182,0.7071,0.0889,-0.012,41.941,49.99908447265625,177
27.258,0.6182,0.7071,0.0889,-0.01,42.295,49.99908447265625,174
27.308,0.6182,0.7071,0.0889,-0.008,43.443,49.99908447265625,173
27.358,0.6182,0.7071,0.0889,0.0,43.114,49.99908447265625,173
27.408,0.6182,0.7071,0.0889,0.0,44.176,49.99908447265625,166
27.458,0.6182,0.7071,0.0889,0.0,43.822,49.99908447265625,166
27.508,0.6188,0.7071,0.0883,0.0,44.237,49.99908447265625,166
27.558,0.6193,0.7071,0.0878,0.0,44.298,49.99908447265625,172
27.608,0.6207,0.7071,0.0864,0.0,45.189,49.99908447265625,172
27.658,0.6216,0.7071,0.0855,0.0,45.079,49.99908447265625,167
27.708,0.6228,0.7071,0.0843,0.01,45.739,49.99908447265625,167
27.758,0.6247,0.7071,0.0824,0.012,45.531,49.99908447265625,164
27.808,0.6261,0.7071,0.081,0.018,44.115,49.99908447265625,161
27.858,0.6285,0.7071,0.0786,0.024,45.861,49.99908447265625,161
27.908,0.6306,0.7071,0.0765,0.028,46.422,49.99908447265625,176
27.958,0.6327,0.7071,0.0744,0.028,46.398,49.99908447265625,176
28.008,0.6351,0.7071,0.072,0.038,47.204,49.99908447265625,155
28.06,0.6376,0.7071,0.0695,0.042,47.094,49.99908447265625,163
28.109,0.6403,0.7071,0.0668,0.042,47.045,49.99908447265625,163
28.159,0.6424,0.7071,0.0647,0.042,47.241,49.99908447265625,158
28.209,0.6456,0.7071,0.0615,0.048,47.766,49.99908447265625,158
28.259,0.6484,0.7071,0.0587,0.048,47.424,47.410888671875,159
28.309,0.6511,0.7071,0.056,0.0481,47.875,29.76409912109375,155
28.359,0.6542,0.7071,0.0529,0.054,47.595,20.0,155
28.409,0.6573,0.7071,0.0498,0.0551,47.607,20.0,-186
28.459,0.6603,0.7071,0.0468,0.056,47.204,20.0,-186
28.509,0.6634,0.7071,0.0437,0.06,46.496,20.0,-226
28.559,0.6671,0.7071,0.04,0.062,45.031,20.0,-225
28.609,0.6706,0.7071,0.0365,0.062,43.993,20.0,-225
28.659,0.6739,0.7071,0.0332,0.062,42.564,20.0,-214
28.709,0.6775,0.7071,0.0296,0.062,41.685,20.0,-214
28.759,0.6819,0.7071,0.0252,0.066,40.403,20.0,-206
28.809,0.6849,0.7071,0.0222,0.066,39.341,20.0,-208
28.859,0.6888,0.7071,0.0183,0.07,38.779,20.0,-208
28.909,0.6936,0.7071,0.0135,0.072,38.291,20.0,-197
28.959,0.6972,0.7071,0.0099,0.072,37.155,20.0,-197
29.009,0.7019,0.7071,0.0052,0.072,36.63,20.0,-199
29.059,0.7066,0.7071,0.0005,0.078,35.824,20.0,-194
29.109,0.7113,0.7071,-0.0042,0.088,35.043,20.0,-194
29.159,0.7155,0.7071,-0.0084,0.088,34.518,20.0,-192
29.209,0.72,0.7071,-0.0129,0.09,35.153,20.0,-192
29.259,0.724,0.7071,-0.0169,0.09,33.223,20.0,-188
29.309,0.7293,0.7071,-0.0222,0.094,32.869,20.0,-199
29.359,0.7348,0.7071,-0.0277,0.094,31.88,20.0,-199
29.409,0.7393,0.7071,-0.0322,0.094,31.734,20.0,-181
29.459,0.7442,0.7071,-0.0371,0.094,30.513,20.0,-181
29.509,0.747,0.7071,-0.0399,0.09,29.963,20.0,-182
29.559,0.7511,0.7071,-0.044,0.09,29.56,20.0,-182
29.609,0.7537,0.7071,-0.0466,0.09,30.0,20.0,-174
29.659,0.7569,0.7071,-0.0498,0.082,28.706,20.0,-174
29.709,0.7599,0.7071,-0.0528,0.082,28.266,20.0,-181
29.759,0.763,0.7071,-0.0559,0.064,28.022,20.0,-181
29.809,0.7656,0.7071,-0.0585,0.062,27.912,20.0,-169
29.859,0.7689,0.7071,-0.0618,0.062,27.179,20.0,-169
29.909,0.7714,0.7071,-0.0643,0.06,27.424,20.0,-173
29.959,0.7737,0.7071,-0.0666,0.06,26.593,20.0,-173
30.009,0.7771,0.7071,-0.07,0.06,26.374,20.0,-171
30.061,0.7787,0.7071,-0.0716,0.06,26.081,20.0,-166
30.11,0.7803,0.7071,-0.0732,0.052,26.3,20.0,-166
30.16,0.7816,0.7071,-0.0745,0.05,25.922,20.0,-167
30.21,0.7825,0.7071,-0.0754,0.046,25.604,20.0,-167
30.26,0.7826,0.7071,-0.0755,0.0327,25.018,20.0,-169
30.31,0.7838,0.7071,-0.0767,0.0308,24.359,20.0,-169
30.36,0.7849,0.7071,-0.0778,0.026,24.139,20.0,-163
30.41,0.7861,0.7071,-0.079,0.024,23.968,20.0,-163
30.46,0.787,0.7071,-0.0799,0.024,23.834,20.0,-160
30.51,0.7893,0.7071,-0.0822,0.024,23.639,20.0,-162
30.56,0.7911,0.7071,-0.084,0.024,23.394,20.0,-162
30.61,0.7928,0.7071,-0.0857,0.024,23.211,20.0,-161
30.66,0.7953,0.7071,-0.0882,0.024,22.772,20.0,-161
30.71,0.7965,0.7071,-0.0894,0.024,22.515,20.0,-159
30.76,0.7983,0.7071,-0.0912,0.034,22.552,20.0,-157
30.81,0.8001,0.7071,-0.093,0.036,22.772,20.0,-157
30.86,0.8014,0.7071,-0.0943,0.036,22.259,20.0,-157
30.91,0.8023,0.7071,-0.0952,0.036,21.905,20.0,-157
30.96,0.8032,0.7071,-0.0961,0.034,22.125,20.0,-156
31.01,0.8039,0.7071,-0.0968,0.026,22.344,20.0,-154
31.06,0.8042,0.7071,-0.0971,0.024,21.844,20.0,-154
31.11,0.8051,0.7071,-0.098,0.018,22.039,20.0,-159
31.16,0.8051,0.7071,-0.098,0.018,21.685,20.0,-159
31.21,0.8056,0.7071,-0.0985,0.018,21.465,20.0,-156
31.26,0.8056,0.7071,-0.0985,0.014,21.502,20.0,-156
31.31,0.8056,0.7071,-0.0985,0.01,21.258,20.0,-153
31.36,0.8056,0.7071,-0.0985,0.006,21.099,20.0,-153
31.41,0.8056,0.7071,-0.0985,0.0,21.026,20.0,-153
31.46,0.8056,0.7071,-0.0985,0.0,20.842,20.0,-153
31.51,0.8056,0.7071,-0.0985,0.0,21.099,20.0,-153
31.56,0.8056,0.7071,-0.0985,0.0,21.026,20.0,-153
31.61,0.8051,0.7071,-0.098,0.0,23.114,20.0,-154
31.66,0.8043,0.7071,-0.0972,0.0,20.879,20.0,-154
31.71,0.803,0.7071,-0.0959,0.0,20.794,20.0,-169
31.76,0.803,0.7071,-0.0959,0.0,20.452,20.0,-142
31.81,0.8022,0.7071,-0.0951,0.0,19.976,20.0,-142
31.86,0.8022,0.7071,-0.0951,0.0,20.586,20.0,-150
31.91,0.8022,0.7071,-0.0951,0.0,20.342,20.0,-150
31.96,0.802,0.7071,-0.0949,-0.004,20.501,20.0,-153
32.01,0.802,0.7071,-0.0949,-0.004,20.635,20.0,-150
32.062,0.8018,0.7071,-0.0947,-0.0038,20.159,20.0,-150
32.111,0.8018,0.7071,-0.0947,0.0,20.525,20.0,-153
32.161,0.8018,0.7071,-0.0947,0.0,20.427,20.0,-153
32.211,0.8018,0.7071,-0.0947,0.0,20.098,20.0,-152
32.261,0.8017,0.7071,-0.0946,0.0,20.33,20.0,-151
32.311,0.8014,0.7071,-0.0943,0.0,20.134,20.0,-151
32.361,0.8002,0.7071,-0.0931,-0.002,20.147,20.0,-151
32.411,0.7998,0.7071,-0.0927,-0.002,20.256,20.0,-151
32.461,0.7986,0.7071,-0.0915,-0.0038,20.269,20.0,-150
32.511,0.7981,0.7071,-0.091,-0.006,20.159,20.0,-152
32.561,0.7977,0.7071,-0.0906,-0.008,20.317,20.0,-152
32.611,0.7962,0.7071,-0.0891,-0.008,20.208,20.0,-151
32.661,0.7962,0.7071,-0.0891,-0.008,20.232,20.0,-151
32.711,0.7954,0.7071,-0.0883,-0.01,20.379,20.0,-151
32.761,0.7942,0.7071,-0.0871,-0.016,20.317,20.0,-151
32.811,0.794,0.7071,-0.0869,-0.01,20.293,20.0,-151
32.861,0.7932,0.7071,-0.0861,-0.016,20.305,20.0,-152
32.911,0.7917,0.7071,-0.0846,-0.016,20.281,20.0,-152
32.961,0.7915,0.7071,-0.0844,-0.016,20.293,20.0,-151
33.011,0.7898,0.7071,-0.0827,-0.016,20.427,20.0,-151
33.061,0.7889,0.7071,-0.0818,-0.016,20.293,20.0,-151
33.111,0.7871,0.7071,-0.08,-0.018,20.317,20.0,-153
33.161,0.785,0.7071,-0.0779,-0.024,20.269,20.0,-153
33.211,0.7843,0.7071,-0.0772,-0.018,20.208,20.0,-151
33.261,0.7825,0.7071,-0.0754,-0.03,20.232,20.0,-151
33.311,0.7817,0.7071,-0.0746,-0.03,20.305,20.0,-151
33.361,0.7803,0.7071,-0.0732,-0.028,20.256,20.0,-151
33.411,0.7794,0.7071,-0.0723,-0.028,20.269,20.0,-151
33.461,0.7779,0.7071,-0.0708,-0.028,20.012,20.0,-152
33.511,0.7767,0.7071,-0.0696,-0.028,20.415,20.0,-152
33.561,0.7758,0.7071,-0.0687,-0.024,20.281,20.0,-152
33.611,0.7749,0.7071,-0.0678,-0.018,20.305,20.0,-153
33.661,0.7732,0.7071,-0.0661,-0.024,20.269,20.0,-153
33.711,0.7718,0.7071,-0.0647,-0.024,20.256,20.0,-151
33.761,0.7708,0.7071,-0.0637,-0.024,20.305,20.0,-151
33.811,0.769,0.7071,-0.0619,-0.024,20.183,20.0,-151
33.861,0.7675,0.7071,-0.0604,-0.028,20.269,20.0,-152
33.911,0.7663,0.7071,-0.0592,-0.024,20.305,20.0,-152
33.961,0.7638,0.7071,-0.0567,-0.028,20.366,20.0,-152
34.011,0.7626,0.7071,-0.0555,-0.028,20.256,20.0,-152
34.063,0.7614,0.7071,-0.0543,-0.028,20.305,20.0,-152
34.112,0.7594,0.7071,-0.0523,-0.028,20.22,20.0,-152
34.162,0.7584,0.7071,-0.0513,-0.024,19.976,20.0,-152
34.212,0.7563,0.7071,-0.0492,-0.03,20.317,20.0,-151
34.262,0.755,0.7071,-0.0479,-0.026,20.256,20.0,-149
34.312,0.7533,0.7071,-0.0462,-0.026,19.768,20.0,-149
34.362,0.7513,0.7071,-0.0442,-0.034,20.366,20.0,-153
34.412,0.7503,0.7071,-0.0432,-0.026,20.452,20.0,-153
34.462,0.7475,0.7071,-0.0404,-0.034,20.366,20.0,-153
34.512,0.7459,0.7071,-0.0388,-0.034,18.779,20.0,-153
34.562,0.7441,0.7071,-0.037,-0.034,20.256,20.0,-152
34.612,0.7415,0.7071,-0.0344,-0.036,20.549,20.0,-152
34.662,0.7398,0.7071,-0.0327,-0.034,20.256,20.0,-152
34.712,0.7379,0.7071,-0.0308,-0.036,20.452,20.0,-152
34.762,0.7356,0.7071,-0.0285,-0.038,20.317,20.0,-152
34.812,0.7344,0.7071,-0.0273,-0.036,20.305,20.0,-152
34.862,0.7324,0.7071,-0.0253,-0.038,20.269,20.0,-152
34.912,0.7301,0.7071,-0.023,-0.038,20.281,20.0,-152
34.962,0.729,0.7071,-0.0219,-0.038,20.256,20.0,-152
35.012,0.7258,0.7071,-0.0187,-0.04,20.293,20.0,-152
35.062,0.7246,0.7071,-0.0175,-0.038,20.293,20.0,-152
35.112,0.7225,0.7071,-0.0154,-0.04,20.281,20.0,-152
35.162,0.7208,0.7071,-0.0137,-0.04,20.366,20.0,-152
35.212,0.719,0.7071,-0.0119,-0.036,20.659,20.0,-152
35.262,0.717,0.7071,-0.0099,-0.04,20.269,20.0,-153
35.312,0.7148,0.7071,-0.0077,-0.04,20.305,20.0,-153
35.362,0.7131,0.7071,-0.006,-0.036,20.366,20.0,-152
35.412,0.7104,0.7071,-0.0033,-0.04,20.269,20.0,-152
35.462,0.7087,0.7071,-0.0016,-0.036,20.256,20.0,-153
35.512,0.7072,0.7071,-0.0001,-0.036,20.256,20.0,-153
35.562,0.7048,0.7071,0.0023,-0.036,20.317,20.0,-152
35.612,0.7036,0.7071,0.0035,-0.036,20.159,20.0,-152
35.662,0.7015,0.7071,0.0056,-0.04,20.317,20.0,-153
35.712,0.6996,0.7071,0.0075,-0.038,20.22,20.0,-153
35.762,0.6975,0.7071,0.0096,-0.038,20.012,20.0,-153
35.812,0.6954,0.7071,0.0117,-0.042,20.427,20.0,-153
35.862,0.6936,0.7071,0.0135,-0.038,20.342,20.0,-150
35.912,0.6916,0.7071,0.0155,-0.04,20.342,20.0,-150
35.962,0.6899,0.7071,0.0172,-0.04,20.403,20.0,-154
36.012,0.688,0.7071,0.0191,-0.038,18.242,20.0,-153
36.064,0.6853,0.7071,0.0218,-0.04,20.33,20.0,-153
36.113,0.6836,0.7071,0.0235,-0.038,20.379,20.0,-137
36.163,0.6815,0.7071,0.0256,-0.04,20.269,20.0,-137
36.213,0.679,0.7071,0.0281,-0.04,19.866,20.0,-159
36.263,0.6777,0.7071,0.0294,-0.038,20.098,20.0,-159
36.313,0.6759,0.7071,0.0312,-0.038,19.573,20.0,-149
36.363,0.6736,0.7071,0.0335,-0.038,19.915,20.0,-149
36.413,0.6719,0.7071,0.0352,-0.038,19.988,20.0,-148
36.463,0.6695,0.7071,0.0376,-0.042,20.049,20.0,-152
36.513,0.6682,0.7071,0.0389,-0.036,19.915,20.0,-152
36.563,0.6654,0.7071,0.0417,-0.042,19.89,20.0,-152
36.613,0.6638,0.7071,0.0433,-0.036,19.878,20.0,-152
36.663,0.6615,0.7071,0.0456,-0.036,19.829,20.0,-150
36.713,0.6598,0.7071,0.0473,-0.036,19.78,20.0,-151
36.763,0.6583,0.7071,0.0488,-0.034,19.756,20.0,-151
36.813,0.6558,0.7071,0.0513,-0.034,20.195,20.0,-150
36.863,0.6537,0.7071,0.0534,-0.042,19.695,20.0,-150
36.913,0.6524,0.7071,0.0547,-0.034,19.731,20.0,-153
36.963,0.6503,0.7071,0.0568,-0.042,19.658,20.0,-147
37.013,0.6483,0.7071,0.0588,-0.04,19.719,20.0,-147
37.063,0.6469,0.7071,0.0602,-0.04,19.756,20.0,-150
37.113,0.6449,0.7071,0.0622,-0.04,19.707,20.0,-150
37.163,0.6432,0.7071,0.0639,-0.04,19.621,20.0,-150
37.213,0.6413,0.7071,0.0658,-0.04,19.438,20.0,-150
37.263,0.6391,0.7071,0.068,-0.04,19.683,20.0,-150
37.313,0.6376,0.7071,0.0695,-0.038,19.683,20.0,-148
37.363,0.6358,0.7071,0.0713,-0.038,19.573,20.0,-148
37.413,0.6338,0.7071,0.0733,-0.038,19.512,20.0,-150
37.463,0.6324,0.7071,0.0747,-0.036,19.621,20.0,-149
37.513,0.6302,0.7071,0.0769,-0.038,19.719,20.0,-149
37.563,0.6286,0.7071,0.0785,-0.036,19.683,20.0,-149
37.613,0.6268,0.7071,0.0803,-0.036,19.768,20.0,-149
37.663,0.6246,0.7071,0.0825,-0.036,19.463,20.0,-150
37.713,0.6231,0.7071,0.084,-0.036,19.67,20.0,-150
37.763,0.6215,0.7071,0.0856,-0.036,19.768,20.0,-150
37.813,0.6194,0.7071,0.0877,-0.036,19.377,20.0,-149
37.863,0.618,0.7071,0.0891,-0.032,19.67,20.0,-149
37.913,0.6154,0.7071,0.0917,-0.036,19.316,20.0,-147
37.963,0.6138,0.7071,0.0933,-0.032,19.683,20.0,-151
38.013,0.6122,0.7071,0.0949,-0.032,19.451,20.0,-151
38.065,0.6099,0.7071,0.0972,-0.032,19.426,20.0,-149
38.114,0.6084,0.7071,0.0987,-0.032,19.414,20.0,-149
38.164,0.6071,0.7071,0.1,-0.032,19.67,20.0,-147
38.214,0.6053,0.7071,0.1018,-0.032,19.377,20.0,-148
38.264,0.6027,0.7071,0.1044,-0.032,19.658,20.0,-148
38.314,0.6008,0.7071,0.1063,-0.036,19.316,20.0,-148
38.364,0.5992,0.7071,0.1079,-0.032,19.328,20.0,-148
38.414,0.598,0.7071,0.1091,-0.032,19.707,20.0,-147
38.464,0.5964,0.7071,0.1107,-0.032,19.585,20.0,-148
38.514,0.5942,0.7071,0.1129,-0.032,19.744,20.0,-148
38.564,0.5928,0.7071,0.1143,-0.032,19.744,20.0,-149
38.614,0.5909,0.7071,0.1162,-0.036,19.841,20.0,-149
38.664,0.5888,0.7071,0.1183,-0.038,19.756,20.0,-150
38.714,0.5876,0.7071,0.1195,-0.032,19.438,20.0,-150
38.764,0.5855,0.7071,0.1216,-0.032,19.499,20.0,-150
38.814,0.5843,0.7071,0.1228,-0.032,20.159,20.0,-147
38.864,0.5823,0.7071,0.1248,-0.038,19.719,20.0,-147
38.914,0.5803,0.7071,0.1268,-0.04,19.414,20.0,-153
38.964,0.5789,0.7071,0.1282,-0.038,19.719,20.0,-147
39.014,0.5771,0.7071,0.13,-0.038,19.841,20.0,-147
39.064,0.5754,0.7071,0.1317,-0.036,19.426,20.0,-149
39.114,0.574,0.7071,0.1331,-0.034,19.744,20.0,-149
39.164,0.5722,0.7071,0.1349,-0.036,19.731,20.0,-147
39.214,0.5709,0.7071,0.1362,-0.034,19.683,20.0,-151
39.264,0.5697,0.7071,0.1374,-0.034,19.475,20.0,-151
39.314,0.5672,0.7071,0.1399,-0.034,19.67,20.0,-149
39.364,0.5661,0.7071,0.141,-0.028,19.585,20.0,-149
39.414,0.5644,0.7071,0.1427,-0.034,19.414,20.0,-149
39.464,0.5627,0.7071,0.1444,-0.034,19.805,20.0,-148
39.514,0.5617,0.7071,0.1454,-0.028,19.719,20.0,-148
39.564,0.56,0.7071,0.1471,-0.034,19.597,20.0,-150
39.614,0.5585,0.7071,0.1486,-0.03,17.692,20.0,-150
39.664,0.5567,0.7071,0.1504,-0.034,19.707,20.0,-148
39.714,0.5556,0.7071,0.1515,-0.034,19.683,20.0,0
39.764,0.5533,0.7071,0.1538,-0.034,19.646,20.0,0
39.814,0.5518,0.7071,0.1553,-0.034,19.524,20.0,-155
39.864,0.5508,0.7071,0.1563,-0.03,19.573,20.0,-155
39.914,0.5493,0.7071,0.1578,-0.03,18.889,20.0,-147
39.964,0.5482,0.7071,0.1589,-0.03,19.585,20.0,-148
