time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_mm,actuator_setpoint_mm,motor_cmd
65.331,0.2759,0.3604,0.0845,0.092,11.6,0.0,-197
65.381,0.28,0.3604,0.0804,0.092,10.818,0.0,-189
65.431,0.2839,0.3604,0.0765,0.09,9.414,16.3134765625,-189
65.481,0.2876,0.3604,0.0728,0.09,9.023,43.1756591796875,-185
65.531,0.2904,0.3604,0.07,0.09,9.255,49.99908447265625,149
65.581,0.2939,0.3604,0.0665,0.082,9.548,49.99908447265625,149
65.631,0.2965,0.3604,0.0639,0.078,9.866,49.99908447265625,255
65.681,0.2992,0.3604,0.0612,0.074,10.94,49.99908447265625,255
65.731,0.3018,0.3604,0.0586,0.07,12.344,49.99908447265625,255
65.781,0.3044,0.3604,0.056,0.056,13.871,49.99908447265625,255
65.831,0.3066,0.3604,0.0538,0.054,15.507,49.99908447265625,255
65.881,0.3088,0.3604,0.0516,0.052,17.118,49.99908447265625,255
65.931,0.3105,0.3604,0.0499,0.052,18.852,49.99908447265625,255
65.981,0.3117,0.3604,0.0487,0.052,20.525,49.99908447265625,255
66.031,0.314,0.3604,0.0464,0.046,22.259,49.99908447265625,253
66.082,0.3153,0.3604,0.0451,0.044,24.115,49.99908447265625,253
66.131,0.3164,0.3604,0.044,0.044,25.775,49.99908447265625,240
66.181,0.3175,0.3604,0.0429,0.034,27.167,49.99908447265625,240
66.231,0.3175,0.3604,0.0429,0.0255,28.95,49.99908447265625,228
66.281,0.3175,0.3604,0.0429,0.024,31.062,49.99908447265625,229
66.331,0.3175,0.3604,0.0429,0.0224,31.624,33.7640380859375,229
66.381,0.3175,0.3604,0.0429,0.022,33.077,10.66650390625,210
66.431,0.3175,0.3604,0.0429,0.0,34.188,0.0,210
66.481,0.3175,0.3604,0.0429,0.0,35.226,0.0,-212
66.531,0.3175,0.3604,0.0429,0.0,34.322,0.0,-255
66.581,0.317,0.3604,0.0434,0.0,32.698,0.0,-255
66.631,0.3162,0.3604,0.0442,0.0,32.332,0.0,-255
66.681,0.3158,0.3604,0.0446,0.0,29.084,0.0,-255
66.731,0.3148,0.3604,0.0456,0.0,27.411,0.0,-249
66.781,0.3148,0.3604,0.0456,0.0,25.873,0.0,-229
66.831,0.3148,0.3604,0.0456,0.0,24.457,0.0,-229
66.881,0.3148,0.3604,0.0456,0.0,25.556,0.0,-225
66.931,0.3148,0.3604,0.0456,0.0,21.673,0.0,-225
66.981,0.3148,0.3604,0.0456,0.0,20.024,0.0,-235
67.031,0.3148,0.3604,0.0456,0.0,18.974,0.0,-204
67.081,0.3148,0.3604,0.0456,0.0,17.814,0.0,-204
67.131,0.315,0.3604,0.0454,0.0,16.813,0.0,-205
67.181,0.316,0.3604,0.0444,0.0,16.105,0.0,-205
67.231,0.3178,0.3604,0.0426,0.0,15.128,0.0,-200
67.281,0.3191,0.3604,0.0413,0.0,14.322,0.0,-200
67.331,0.3212,0.3604,0.0392,0.004,13.541,0.0,-198
67.381,0.3229,0.3604,0.0375,0.02,13.211,0.0,-198
67.431,0.3255,0.3604,0.0349,0.026,12.125,0.0,-193
67.481,0.3277,0.3604,0.0327,0.034,11.514,8.3135986328125,-193
67.531,0.3308,0.3604,0.0296,0.036,11.026,28.1170654296875,-190
67.581,0.3336,0.3604,0.0268,0.042,10.501,49.52850341796875,-190
67.631,0.3357,0.3604,0.0247,0.042,10.061,49.99908447265625,189
67.681,0.338,0.3604,0.0224,0.044,10.427,49.99908447265625,189
67.731,0.3401,0.3604,0.0203,0.044,11.099,49.99908447265625,255
67.781,0.3421,0.3604,0.0183,0.044,12.32,49.99908447265625,255
67.837,0.3421,0.3604,0.0183,0.044,13.81,49.99908447265625,255
67.881,0.3437,0.3604,0.0167,0.042,14.982,49.99908447265625,255
67.931,0.3462,0.3604,0.0142,0.042,17.118,49.99908447265625,255
67.981,0.3473,0.3604,0.0131,0.042,18.791,49.99908447265625,255
68.031,0.3473,0.3604,0.0131,0.04,20.476,49.99908447265625,255
68.083,0.3473,0.3604,0.0131,0.0364,22.234,49.99908447265625,255
68.132,0.3473,0.3604,0.0131,0.022,24.029,49.99908447265625,246
68.182,0.3473,0.3604,0.0131,0.0,25.763,49.99908447265625,246
68.232,0.3473,0.3604,0.0131,0.0,27.436,49.99908447265625,234
68.282,0.3473,0.3604,0.0131,0.0,28.95,49.99908447265625,232
68.332,0.3465,0.3604,0.0139,0.0,31.001,49.99908447265625,232
68.382,0.3451,0.3604,0.0153,0.0,32.002,49.99908447265625,219
68.432,0.3423,0.3604,0.0181,0.0,34.603,49.99908447265625,219
68.482,0.3384,0.3604,0.022,0.0,34.481,49.99908447265625,210
68.532,0.3363,0.3604,0.0241,-0.016,35.324,49.99908447265625,198
68.582,0.3363,0.3604,0.0241,-0.016,35.971,49.99908447265625,198
68.632,0.3342,0.3604,0.0262,-0.028,38.01,49.99908447265625,207
68.682,0.3321,0.3604,0.0283,-0.042,38.62,49.99908447265625,207
68.732,0.3303,0.3604,0.0301,-0.042,39.243,49.99908447265625,191
68.782,0.3277,0.3604,0.0327,-0.042,39.158,49.99908447265625,195
68.832,0.3261,0.3604,0.0343,-0.042,40.305,49.99908447265625,195
68.882,0.3243,0.3604,0.0361,-0.042,40.293,49.99908447265625,195
68.932,0.3243,0.3604,0.0361,-0.036,40.879,49.99908447265625,195
68.982,0.3243,0.3604,0.0361,-0.036,42.1,49.99908447265625,190
69.032,0.3243,0.3604,0.0361,-0.036,41.832,49.99908447265625,189
69.082,0.3243,0.3604,0.0361,-0.032,42.54,49.99908447265625,189
69.132,0.3243,0.3604,0.0361,0.0,43.04,49.99908447265625,186
69.182,0.3243,0.3604,0.0361,0.0,43.553,49.99908447265625,186
69.232,0.3243,0.3604,0.0361,0.0,44.652,49.99908447265625,181
69.282,0.3243,0.3604,0.0361,0.0,45.079,49.99908447265625,181
69.332,0.3252,0.3604,0.0352,0.0,45.409,49.99908447265625,181
69.382,0.3269,0.3604,0.0335,0.0,45.763,49.99908447265625,173
69.432,0.329,0.3604,0.0314,0.0,46.081,49.99908447265625,173
69.482,0.3314,0.3604,0.029,0.0,46.447,49.99908447265625,173
69.532,0.3336,0.3604,0.0268,0.018,46.618,49.99908447265625,173
69.582,0.3366,0.3604,0.0238,0.034,46.886,49.99908447265625,173
69.632,0.3398,0.3604,0.0206,0.042,47.167,49.99908447265625,171
69.682,0.3431,0.3604,0.0173,0.044,47.375,49.99908447265625,171
69.732,0.3458,0.3604,0.0146,0.048,47.509,49.99908447265625,169
69.782,0.3496,0.3604,0.0108,0.054,47.57,49.99908447265625,169
69.832,0.3531,0.3604,0.0073,0.06,47.863,49.99908447265625,169
69.882,0.3562,0.3604,0.0042,0.062,48.071,49.99908447265625,169
69.932,0.3597,0.3604,0.0007,0.064,48.12,49.99908447265625,169
69.982,0.3634,0.3604,-0.003,0.066,48.462,49.99908447265625,166
70.032,0.3664,0.3604,-0.006,0.066,48.596,49.99908447265625,168
70.084,0.3701,0.3604,-0.0097,0.07,48.84,49.99908447265625,168
70.133,0.3732,0.3604,-0.0128,0.07,48.755,49.99908447265625,165
70.183,0.3769,0.3604,-0.0165,0.07,49.035,40.3521728515625,164
70.233,0.3805,0.3604,-0.0201,0.07,49.096,13.3331298828125,164
70.283,0.3835,0.3604,-0.0231,0.07,49.267,1.7254638671875,-136
70.333,0.387,0.3604,-0.0266,0.07,49.145,0.1568603515625,-136
70.383,0.3901,0.3604,-0.0297,0.07,49.023,0.0,-255
70.433,0.3944,0.3604,-0.034,0.07,47.436,0.0,-255
70.483,0.3979,0.3604,-0.0375,0.07,45.568,0.0,-255
70.539,0.3979,0.3604,-0.0375,0.07,43.626,0.0,-255
70.583,0.4016,0.3604,-0.0412,0.07,41.783,0.0,-255
70.633,0.406,0.3604,-0.0456,0.07,39.976,0.0,-255
70.683,0.4097,0.3604,-0.0493,0.07,38.62,0.0,-255
70.733,0.4137,0.3604,-0.0533,0.074,36.764,0.0,-255
70.783,0.4187,0.3604,-0.0583,0.08,35.165,0.0,-255
70.833,0.4237,0.3604,-0.0633,0.0841,33.553,0.0,-255
70.883,0.4285,0.3604,-0.0681,0.0841,31.795,0.0,-255
70.933,0.4393,0.3604,-0.0789,0.088,30.024,0.0,-255
70.983,0.4458,0.3604,-0.0854,0.096,28.449,0.0,-251
71.039,0.4458,0.3604,-0.0854,0.096,26.862,0.0,-248
71.083,0.4505,0.3604,-0.0901,0.1,25.36,0.0,-248
71.133,0.4567,0.3604,-0.0963,0.1,23.565,0.0,-237
71.183,0.4631,0.3604,-0.1027,0.1068,22.198,0.0,-237
71.233,0.4693,0.3604,-0.1089,0.124,20.794,0.0,-228
71.283,0.4756,0.3604,-0.1152,0.124,19.365,0.0,-228
71.333,0.4825,0.3604,-0.1221,0.126,18.205,0.0,-219
71.383,0.4882,0.3604,-0.1278,0.124,16.947,0.0,-219
71.433,0.5011,0.3604,-0.1407,0.124,16.02,0.0,-212
71.483,0.507,0.3604,-0.1466,0.124,15.079,0.0,-210
71.533,0.5135,0.3604,-0.1531,0.126,14.017,0.0,-210
71.583,0.5188,0.3604,-0.1584,0.126,13.236,0.0,-205
71.633,0.525,0.3604,-0.1646,0.124,12.479,0.0,-205
71.683,0.5298,0.3604,-0.1694,0.124,11.783,0.0,-199
71.733,0.535,0.3604,-0.1746,0.118,11.172,0.0,-199
71.783,0.5401,0.3604,-0.1797,0.114,10.501,0.0,-196
71.833,0.5444,0.3604,-0.184,0.106,10.012,0.0,-196
71.883,0.5494,0.3604,-0.189,0.104,9.512,0.0,-192
71.933,0.5537,0.3604,-0.1933,0.102,8.938,0.0,-192
71.983,0.5578,0.3604,-0.1974,0.1,8.535,0.0,-191
72.033,0.561,0.3604,-0.2006,0.096,8.022,0.0,-191
72.085,0.5647,0.3604,-0.2043,0.086,7.363,0.0,-188
72.134,0.5673,0.3604,-0.2069,0.086,6.239,0.0,-188
72.184,0.5702,0.3604,-0.2098,0.082,6.484,0.0,-183
72.234,0.5724,0.3604,-0.212,0.0712,6.068,0.0,-177
72.284,0.5745,0.3604,-0.2141,0.064,5.641,0.0,-177
72.334,0.5761,0.3604,-0.2157,0.058,5.495,0.0,-182
72.384,0.5776,0.3604,-0.2172,0.0531,5.104,0.0,-182
72.434,0.5787,0.3604,-0.2183,0.044,4.774,0.0,-179
72.484,0.5787,0.3604,-0.2183,0.042,4.505,0.0,-178
72.534,0.5787,0.3604,-0.2183,0.032,3.675,0.0,-178
72.584,0.5787,0.3604,-0.2183,0.03,3.59,0.0,-176
72.634,0.5787,0.3604,-0.2183,0.022,3.724,0.0,-176
72.684,0.5787,0.3604,-0.2183,0.0,3.443,0.0,-172
72.734,0.5787,0.3604,-0.2183,0.0,3.187,0.0,-176
72.784,0.5787,0.3604,-0.2183,0.0,3.004,0.0,-176
72.834,0.5782,0.3604,-0.2178,0.0,2.674,0.0,-172
72.884,0.5778,0.3604,-0.2174,0.0,2.418,0.0,-172
72.934,0.577,0.3604,-0.2166,0.0,2.161,0.0,-170
72.984,0.5764,0.3604,-0.216,0.0,2.002,0.0,-170
73.034,0.5762,0.3604,-0.2158,-0.004,1.783,0.0,-170
73.084,0.5756,0.3604,-0.2152,-0.008,1.441,0.0,-169
73.134,0.5747,0.3604,-0.2143,-0.01,1.331,0.0,-169
73.184,0.5736,0.3604,-0.2132,-0.012,1.209,0.0,-166
73.234,0.5724,0.3604,-0.212,-0.012,1.001,0.0,-166
73.284,0.5714,0.3604,-0.211,-0.016,0.952,0.0,-166
73.334,0.5697,0.3604,-0.2093,-0.018,0.757,0.0,-166
73.384,0.5692,0.3604,-0.2088,-0.018,0.623,0.0,-165
73.434,0.5675,0.3604,-0.2071,-0.02,0.598,0.0,-165
73.484,0.5657,0.3604,-0.2053,-0.022,0.513,0.0,-164
73.534,0.5635,0.3604,-0.2031,-0.024,0.501,0.0,-164
73.584,0.5614,0.3604,-0.201,-0.034,0.513,0.0,-164
73.634,0.5593,0.3604,-0.1989,-0.034,0.501,0.0,-164
73.684,0.5568,0.3604,-0.1964,-0.036,0.501,0.0,-165
73.734,0.5548,0.3604,-0.1944,-0.04,0.513,0.0,-164
73.784,0.5517,0.3604,-0.1913,-0.042,0.501,3.9215087890625,-164
73.834,0.5489,0.3604,-0.1885,-0.042,0.501,26.705322265625,-165
73.884,0.5453,0.3604,-0.1849,-0.044,0.501,47.17559814453125,-165
73.934,0.5421,0.3604,-0.1817,-0.05,0.391,49.99908447265625,205
73.984,0.5385,0.3604,-0.1781,-0.056,1.038,49.99908447265625,255
74.034,0.5353,0.3604,-0.1749,-0.062,2.271,49.99908447265625,255
74.086,0.5315,0.3604,-0.1711,-0.064,3.907,49.99908447265625,255
74.135,0.527,0.3604,-0.1666,-0.064,5.519,49.99908447265625,255
74.185,0.5236,0.3604,-0.1632,-0.068,7.143,49.99908447265625,255
74.235,0.5186,0.3604,-0.1582,-0.072,8.84,49.99908447265625,255
74.285,0.5143,0.3604,-0.1539,-0.072,10.293,49.99908447265625,255
74.335,0.5103,0.3604,-0.1499,-0.0731,11.795,49.99908447265625,255
74.385,0.5057,0.3604,-0.1453,-0.08,13.26,49.99908447265625,255
74.435,0.5008,0.3604,-0.1404,-0.086,14.847,49.99908447265625,255
74.485,0.4956,0.3604,-0.1352,-0.0918,16.679,49.99908447265625,255
74.535,0.4912,0.3604,-0.1308,-0.0918,18.217,49.99908447265625,255
74.585,0.4857,0.3604,-0.1253,-0.092,19.89,49.99908447265625,255
74.635,0.4799,0.3604,-0.1195,-0.098,21.648,49.99908447265625,255
74.685,0.4747,0.3604,-0.1143,-0.098,23.431,49.99908447265625,247
74.735,0.4695,0.3604,-0.1091,-0.104,25.116,49.99908447265625,247
74.785,0.4637,0.3604,-0.1033,-0.104,26.85,49.99908447265625,237
74.835,0.4592,0.3604,-0.0988,-0.104,28.657,49.99908447265625,237
74.885,0.4536,0.3604,-0.0932,-0.104,30.073,49.99908447265625,225
74.935,0.4478,0.3604,-0.0874,-0.11,31.245,49.99908447265625,225
74.985,0.4427,0.3604,-0.0823,-0.11,32.979,49.99908447265625,216
75.035,0.4372,0.3604,-0.0768,-0.11,33.797,49.99908447265625,216
75.085,0.4314,0.3604,-0.071,-0.11,35.116,49.99908447265625,206
75.135,0.4269,0.3604,-0.0665,-0.11,35.629,49.99908447265625,206
75.185,0.4222,0.3604,-0.0618,-0.11,36.752,49.99908447265625,202
75.235,0.4176,0.3604,-0.0572,-0.102,37.204,49.99908447265625,205
75.285,0.4133,0.3604,-0.0529,-0.102,38.547,49.99908447265625,205
75.335,0.4085,0.3604,-0.0481,-0.096,39.011,49.99908447265625,198
75.385,0.4052,0.3604,-0.0448,-0.094,39.976,49.99908447265625,198
75.435,0.4003,0.3604,-0.0399,-0.094,40.574,49.99908447265625,191
75.485,0.3982,0.3604,-0.0378,-0.092,41.148,49.99908447265625,191
75.535,0.3952,0.3604,-0.0348,-0.09,41.416,49.99908447265625,187
75.585,0.3921,0.3604,-0.0317,-0.086,42.234,49.99908447265625,187
75.635,0.3901,0.3604,-0.0297,-0.066,42.698,49.99908447265625,187
75.685,0.3881,0.3604,-0.0277,-0.062,43.077,49.99908447265625,187
75.735,0.3859,0.3604,-0.0255,-0.06,43.736,49.99908447265625,181
75.785,0.3852,0.3604,-0.0248,-0.044,44.713,49.99908447265625,182
75.835,0.384,0.3604,-0.0236,-0.042,44.921,49.99908447265625,179
75.885,0.3836,0.3604,-0.0232,-0.04,45.604,49.99908447265625,179
75.935,0.3836,0.3604,-0.0232,-0.04,45.665,49.99908447265625,173
75.985,0.3836,0.3604,-0.0232,-0.024,46.203,49.99908447265625,172
76.035,0.3836,0.3604,-0.0232,-0.014,46.459,49.99908447265625,172
76.087,0.3836,0.3604,-0.0232,-0.008,46.789,49.99908447265625,171
76.136,0.3836,0.3604,-0.0232,0.0,46.642,49.99908447265625,171
76.186,0.3836,0.3604,-0.0232,0.0,47.216,49.99908447265625,170
76.236,0.3836,0.3604,-0.0232,0.0,47.436,49.99908447265625,170
76.286,0.3853,0.3604,-0.0249,0.0,47.546,49.99908447265625,169
76.336,0.3861,0.3604,-0.0257,0.0,47.741,49.99908447265625,169
76.386,0.387,0.3604,-0.0266,0.0,47.998,49.99908447265625,168
76.436,0.3884,0.3604,-0.028,0.0,48.217,49.99908447265625,168
76.486,0.3898,0.3604,-0.0294,0.016,48.181,49.99908447265625,166
76.536,0.3912,0.3604,-0.0308,0.018,48.462,49.99908447265625,166
76.586,0.3932,0.3604,-0.0328,0.028,48.596,49.99908447265625,166
76.636,0.3948,0.3604,-0.0344,0.028,48.706,49.99908447265625,166
76.686,0.3969,0.3604,-0.0365,0.028,48.803,49.99908447265625,164
76.736,0.3986,0.3604,-0.0382,0.028,48.877,49.99908447265625,164
76.786,0.4007,0.3604,-0.0403,0.032,49.072,49.99908447265625,164
76.836,0.4029,0.3604,-0.0425,0.034,48.889,49.99908447265625,164
76.886,0.4048,0.3604,-0.0444,0.038,49.182,49.99908447265625,163
76.936,0.4075,0.3604,-0.0471,0.04,49.267,49.99908447265625,165
76.986,0.4101,0.3604,-0.0497,0.042,49.267,49.99908447265625,165
77.036,0.413,0.3604,-0.0526,0.042,49.243,49.99908447265625,162
77.086,0.4158,0.3604,-0.0554,0.044,49.414,49.99908447265625,162
77.136,0.4188,0.3604,-0.0584,0.052,49.499,49.99908447265625,163
77.186,0.4217,0.3604,-0.0613,0.054,49.56,49.99908447265625,163
77.236,0.4256,0.3604,-0.0652,0.056,49.536,49.99908447265625,162
77.286,0.429,0.3604,-0.0686,0.058,49.56,49.99908447265625,162
77.336,0.4329,0.3604,-0.0725,0.058,49.524,49.99908447265625,162
77.386,0.4373,0.3604,-0.0769,0.06,49.548,49.99908447265625,162
77.436,0.441,0.3604,-0.0806,0.068,49.548,49.99908447265625,162
77.486,0.4454,0.3604,-0.085,0.074,49.597,49.99908447265625,162
77.536,0.4497,0.3604,-0.0893,0.078,49.573,49.99908447265625,162
77.586,0.4543,0.3604,-0.0939,0.078,49.573,49.99908447265625,162
77.636,0.459,0.3604,-0.0986,0.086,49.585,49.99908447265625,162
77.686,0.4639,0.3604,-0.1035,0.088,49.585,49.99908447265625,162
77.736,0.4692,0.3604,-0.1088,0.088,49.573,49.99908447265625,162
77.786,0.4744,0.3604,-0.114,0.092,49.585,49.99908447265625,162
77.836,0.4794,0.3604,-0.119,0.094,49.573,49.99908447265625,162
77.886,0.4846,0.3604,-0.1242,0.098,49.573,49.99908447265625,162
77.936,0.4901,0.3604,-0.1297,0.1,49.585,49.99908447265625,162
77.986,0.4955,0.3604,-0.1351,0.104,49.597,49.99908447265625,162
78.036,0.5017,0.3604,-0.1413,0.104,49.585,49.99908447265625,162
78.088,0.5073,0.3604,-0.1469,0.106,49.597,49.99908447265625,162
78.137,0.5132,0.3604,-0.1528,0.1077,49.585,49.99908447265625,162
78.187,0.5186,0.3604,-0.1582,0.108,49.573,49.99908447265625,162
78.237,0.5245,0.3604,-0.1641,0.108,49.597,46.23443603515625,162
78.287,0.5295,0.3604,-0.1691,0.108,49.597,17.568359375,163
78.337,0.5355,0.3604,-0.1751,0.11,49.573,2.0391845703125,163
78.387,0.5418,0.3604,-0.1814,0.118,49.634,0.0,-231
78.442,0.5418,0.3604,-0.1814,0.118,48.571,0.0,-255
78.492,0.5418,0.3604,-0.1814,0.108,46.618,0.0,-255
78.537,0.5478,0.3604,-0.1874,0.118,45.275,0.0,-255
78.587,0.5478,0.3604,-0.1874,0.108,42.906,0.0,-255
78.637,0.5536,0.3604,-0.1932,0.116,41.013,0.0,-255
78.693,0.5536,0.3604,-0.1932,0.1,39.365,0.0,-255
78.737,0.5593,0.3604,-0.1989,0.116,37.814,0.0,-255
78.787,0.5652,0.3604,-0.2048,0.116,36.252,0.0,-255
78.842,0.5652,0.3604,-0.2048,0.0,34.701,0.0,-255
78.887,0.5705,0.3604,-0.2101,0.116,33.101,0.0,-255
78.937,0.5765,0.3604,-0.2161,0.1178,31.38,0.0,-255
78.987,0.5827,0.3604,-0.2223,0.1178,29.634,0.0,-255
79.042,0.5827,0.3604,-0.2223,0.1178,28.071,0.0,-250
79.087,0.6003,0.3604,-0.2399,0.118,25.885,0.0,-250
79.137,0.611,0.3604,-0.2506,0.12,25.055,0.0,-242
79.187,0.6227,0.3604,-0.2623,0.12,23.358,0.0,-242
79.237,0.6281,0.3604,-0.2677,0.12,22.186,0.0,-232
79.287,0.6394,0.3604,-0.279,0.124,20.769,0.0,-232
79.337,0.644,0.3604,-0.2836,0.124,19.389,0.0,-223
79.387,0.6497,0.3604,-0.2893,0.124,18.071,0.0,-223
79.437,0.6605,0.3604,-0.3001,0.214,16.947,0.0,-216
79.487,0.6659,0.3604,-0.3055,0.214,16.056,0.0,-216
79.537,0.6715,0.3604,-0.3111,0.114,15.458,0.0,-208
79.587,0.6765,0.3604,-0.3161,0.112,14.298,0.0,-208
79.637,0.6816,0.3604,-0.3212,0.108,13.48,0.0,-207
79.687,0.6871,0.3604,-0.3267,0.11,12.637,0.0,-203
79.737,0.6912,0.3604,-0.3308,0.108,11.917,0.0,-203
79.787,0.6958,0.3604,-0.3354,0.108,11.355,0.0,-198
79.837,0.7006,0.3604,-0.3402,0.102,10.83,0.0,-198
79.887,0.7055,0.3604,-0.3451,0.1,10.33,0.0,-195
79.937,0.7099,0.3604,-0.3495,0.098,9.792,0.0,-195
79.987,0.7138,0.3604,-0.3534,0.096,9.206,0.0,-195
80.037,0.7181,0.3604,-0.3577,0.092,8.791,0.0,-192
80.089,0.7209,0.3604,-0.3605,0.088,8.12,0.0,-192
80.138,0.7241,0.3604,-0.3637,0.086,8.095,0.0,-189
80.188,0.727,0.3604,-0.3666,0.086,7.277,0.0,-187
80.238,0.7299,0.3604,-0.3695,0.078,6.874,0.0,-187
80.288,0.7321,0.3604,-0.3717,0.0653,6.374,0.0,-185
80.338,0.7345,0.3604,-0.3741,0.058,5.861,0.0,-185
80.388,0.7356,0.3604,-0.3752,0.058,5.629,0.0,-181
80.438,0.7362,0.3604,-0.3758,0.0538,5.263,0.0,-180
80.488,0.7365,0.3604,-0.3761,0.048,4.957,0.0,-180
80.538,0.7365,0.3604,-0.3761,0.044,4.725,0.0,-179
80.588,0.7365,0.3604,-0.3761,0.022,4.298,0.0,-179
80.638,0.7365,0.3604,-0.3761,0.012,3.993,0.0,-178
80.688,0.7365,0.3604,-0.3761,0.006,3.919,0.0,-176
80.738,0.7365,0.3604,-0.3761,0.0,3.626,0.0,-176
80.788,0.7365,0.3604,-0.3761,0.0,3.529,0.0,-176
80.838,0.7365,0.3604,-0.3761,0.0,3.248,0.0,-176
80.888,0.7356,0.3604,-0.3752,0.0,2.943,0.0,-174
80.938,0.7347,0.3604,-0.3743,0.0,2.808,0.0,-173
80.988,0.7336,0.3604,-0.3732,0.0,2.564,0.0,-173
81.038,0.7324,0.3604,-0.372,0.0,2.32,0.0,-172
81.088,0.7309,0.3604,-0.3705,-0.018,2.186,0.0,-172
81.138,0.7294,0.3604,-0.369,-0.018,1.99,0.0,-170
81.188,0.7278,0.3604,-0.3674,-0.022,1.77,0.0,-171
81.238,0.7267,0.3604,-0.3663,-0.022,1.575,0.0,-171
81.288,0.7246,0.3604,-0.3642,-0.024,1.294,0.0,-168
81.338,0.7233,0.3604,-0.3629,-0.026,1.099,0.0,-168
81.388,0.721,0.3604,-0.3606,-0.03,0.952,0.0,-167
81.438,0.7193,0.3604,-0.3589,-0.03,0.842,0.0,-166
81.488,0.7171,0.3604,-0.3567,-0.032,0.635,0.0,-166
81.538,0.7145,0.3604,-0.3541,-0.034,0.537,0.0,-166
81.588,0.7112,0.3604,-0.3508,-0.042,0.525,0.0,-166
81.638,0.709,0.3604,-0.3486,-0.044,0.537,0.0,-164
81.688,0.7061,0.3604,-0.3457,-0.044,0.537,0.0,-165
81.738,0.7032,0.3604,-0.3428,-0.046,0.537,0.0,-165
81.788,0.7005,0.3604,-0.3401,-0.052,0.537,0.0,-165
81.838,0.6966,0.3604,-0.3362,-0.054,0.537,0.0,-165
81.888,0.6929,0.3604,-0.3325,-0.058,0.537,0.0,-165
81.938,0.6883,0.3604,-0.3279,-0.058,0.525,0.0,-165
81.988,0.6853,0.3604,-0.3249,-0.06,0.525,0.0,-165
82.038,0.6813,0.3604,-0.3209,-0.06,0.537,0.0,-165
82.09,0.6778,0.3604,-0.3174,-0.0673,0.537,0.0,-165
82.139,0.6728,0.3604,-0.3124,-0.074,0.537,0.0,-166
82.189,0.6678,0.3604,-0.3074,-0.078,0.537,0.0,-166
82.239,0.6634,0.3604,-0.303,-0.08,0.549,0.0,-166
82.289,0.6588,0.3604,-0.2984,-0.088,0.537,0.0,-166
82.339,0.6538,0.3604,-0.2934,-0.092,0.537,0.0,-166
82.389,0.6489,0.3604,-0.2885,-0.092,0.537,0.0,-166
82.439,0.6444,0.3604,-0.284,-0.092,0.537,0.0,-166
82.489,0.6387,0.3604,-0.2783,-0.098,0.537,0.0,-166
82.539,0.6341,0.3604,-0.2737,-0.098,0.537,0.0,-166
82.589,0.6283,0.3604,-0.2679,-0.098,0.537,0.0,-166
82.639,0.6235,0.3604,-0.2631,-0.096,0.537,0.0,-166
82.689,0.6179,0.3604,-0.2575,-0.098,0.525,0.0,-166
82.739,0.613,0.3604,-0.2526,-0.098,0.537,0.0,-166
82.789,0.6075,0.3604,-0.2471,-0.098,0.537,0.0,-166
82.839,0.6017,0.3604,-0.2413,-0.11,0.525,0.0,-166
82.889,0.597,0.3604,-0.2366,-0.11,0.537,0.0,-166
82.939,0.5905,0.3604,-0.2301,-0.11,0.537,0.0,-166
82.989,0.5855,0.3604,-0.2251,-0.11,0.537,0.0,-166
83.039,0.5796,0.3604,-0.2192,-0.11,0.549,0.0,-166
83.089,0.5745,0.3604,-0.2141,-0.11,0.537,0.0,-166
83.139,0.5693,0.3604,-0.2089,-0.104,0.537,13.8037109375,-166
83.189,0.5635,0.3604,-0.2031,-0.11,0.525,20.0,-166
83.239,0.5577,0.3604,-0.1973,-0.116,0.537,33.7640380859375,-166
83.289,0.5525,0.3604,-0.1921,-0.104,0.513,49.05792236328125,176
83.339,0.5467,0.3604,-0.1863,-0.116,0.83,49.99908447265625,176
83.389,0.5399,0.3604,-0.1795,-0.116,1.38,49.99908447265625,255
83.439,0.5348,0.3604,-0.1744,-0.116,2.65,49.99908447265625,255
83.489,0.5287,0.3604,-0.1683,-0.116,4.212,49.99908447265625,255
83.539,0.5229,0.3604,-0.1625,-0.116,5.067,49.99908447265625,255
83.589,0.5169,0.3604,-0.1565,-0.116,7.497,49.99908447265625,255
83.639,0.5108,0.3604,-0.1504,-0.116,9.109,49.99908447265625,255
83.689,0.5108,0.3604,-0.1504,-0.116,10.586,49.99908447265625,255
83.739,0.5048,0.3604,-0.1444,-0.12,12.027,49.99908447265625,255
83.789,0.4986,0.3604,-0.1382,-0.12,13.59,49.99908447265625,255
83.839,0.4916,0.3604,-0.1312,-0.12,15.165,49.99908447265625,255
83.889,0.4857,0.3604,-0.1253,-0.12,16.825,49.99908447265625,255
83.939,0.4799,0.3604,-0.1195,-0.12,18.523,49.99908447265625,255
83.989,0.4731,0.3604,-0.1127,-0.12,20.244,49.99908447265625,255
84.039,0.467,0.3604,-0.1066,-0.122,22.137,49.99908447265625,251
84.091,0.454,0.3604,-0.0936,-0.122,23.602,49.99908447265625,251
84.14,0.4474,0.3604,-0.087,-0.124,25.543,49.99908447265625,239
84.19,0.4416,0.3604,-0.0812,-0.124,26.984,49.99908447265625,239
84.24,0.4354,0.3604,-0.075,-0.124,28.62,49.99908447265625,239
84.29,0.4229,0.3604,-0.0625,-0.124,30.159,49.99908447265625,224
84.34,0.4175,0.3604,-0.0571,-0.124,32.161,49.99908447265625,224
